Gene	Symbol	NormalTranscript	TumorTranscript	iLoops	Domain	Disorder	Anchor	PTM
6397	SEC14L1	uc010wth.1	uc010wti.1	False	False	False	False	False
6397	SEC14L1	uc010wth.1	uc002jtm.2	False	False	False	False	False
6455	SH3GL1	uc002maj.2	uc010xig.1	True	False	False	True	False
6455	SH3GL1	uc002maj.2	uc002mak.2	True	False	False	True	False
27065	D4S234E	uc003gib.2	uc003gia.2	False	False	False	False	False
50809	HP1BP3	uc010odh.1	uc001bdv.1	False	False	False	False	False
50809	HP1BP3	uc010odh.1	uc001beb.2	False	True	True	True	True
50809	HP1BP3	uc001bdw.1	uc001beb.2	False	True	True	True	True
50809	HP1BP3	uc001bdw.1	uc010odg.1	False	False	True	True	True
50809	HP1BP3	uc010odh.1	uc010odg.1	False	False	True	True	True
50804	MYEF2	uc001zwi.3	uc001zwh.3	True	True	True	True	True
91833	WDR20	uc001ykz.2	uc001ylb.2	False	False	False	False	False
653509	SFTPA1	uc001kar.2	uc001kap.2	False	False	False	False	False
653509	SFTPA1	uc001kap.2	uc001kaq.2	False	False	False	False	False
11119	BTN3A1	uc003nhv.2	uc011dkk.1	True	True	False	False	True
11119	BTN3A1	uc003nhv.2	uc010jqj.2	True	True	True	True	True
11119	BTN3A1	uc003nhv.2	uc011dkj.1	True	True	True	True	True
11118	BTN3A2	uc003nhp.2	uc011dke.1	False	False	True	False	False
11118	BTN3A2	uc003nhp.2	uc011dkd.1	True	False	False	False	False
11113	CIT	uc001txi.1	uc001txj.1	False	False	True	True	False
8711	TNK1	uc002ggj.3	uc002ggi.3	True	False	False	False	False
283464	GXYLT1	uc001rmt.3	uc001rms.3	False	False	False	False	False
79701	C17orf101	uc002keu.1	uc002ket.1	False	True	True	True	True
55061	SUSD4	uc001hny.3	uc001hnz.2	True	True	True	True	True
115362	GBP5	uc001dnc.2	uc001dnd.2	False	False	False	False	False
51112	TTC15	uc002qxm.1	uc002qxn.1	False	False	False	False	False
51112	TTC15	uc002qxn.1	uc002qxm.1	False	False	False	False	False
56947	MFF	uc002vox.2	uc002vot.2	False	False	True	True	False
56947	MFF	uc002vox.2	uc002voz.2	False	False	False	False	False
7169	TPM2	uc003zxq.2	uc003zxs.2	False	False	True	True	False
7162	TPBG	uc010kbj.2	uc003pjo.2	False	False	False	False	False
7163	TPD52	uc003ybt.1	uc003ybr.1	False	False	True	True	False
7163	TPD52	uc003ybt.1	uc003ybs.1	False	False	False	True	False
7164	TPD52L1	uc003pzu.1	uc003pzw.1	False	False	True	True	False
7164	TPD52L1	uc003pzu.1	uc003pzz.1	False	False	True	True	False
7165	TPD52L2	uc002yhc.2	uc002yhd.2	False	False	False	False	False
7165	TPD52L2	uc002yhc.2	uc002ygz.2	False	False	False	True	False
7165	TPD52L2	uc002yhc.2	uc002yhb.2	False	False	True	True	False
710	SERPING1	uc001nkp.1	uc001nkr.1	False	False	False	False	False
8079	MLF2	uc001qqp.2	uc010sfi.1	False	False	False	False	False
115557	GEFT	uc009zpy.2	uc001spb.2	False	False	True	True	False
115557	GEFT	uc009zpy.2	uc001spa.2	False	False	True	True	False
126119	JOSD2	uc002psp.1	uc002psn.1	False	False	False	False	False
126119	JOSD2	uc002psp.1	uc002psq.1	False	False	False	False	False
253827	MSRB3	uc001ssm.2	uc009zqp.2	False	False	False	False	False
26065	LSM14A	uc002nvb.3	uc002nva.3	False	False	True	True	False
26065	LSM14A	uc002nva.3	uc002nvb.3	False	False	True	True	False
2539	G6PD	uc004flx.1	uc004fly.1	False	False	True	False	False
2532	DARC	uc001fto.2	uc001ftp.3	False	False	True	False	False
2533	FYB	uc003jls.2	uc003jlu.2	False	False	False	False	False
2530	FUT8	uc001xip.2	uc001xio.2	False	False	False	False	False
2530	FUT8	uc001xip.2	uc010tsp.1	False	False	False	True	False
2537	IFI6	uc001bop.1	uc001boo.1	False	False	False	False	False
2534	FYN	uc003pvj.2	uc003pvi.2	True	False	False	True	False
2534	FYN	uc003pvj.2	uc003pvh.2	True	False	False	True	False
22837	COBLL1	uc002ucq.2	uc002ucp.2	False	False	True	True	False
79573	TTC13	uc001huf.3	uc001hug.3	True	False	False	False	False
152098	ZCWPW2	uc003cei.2	uc003ceh.2	False	False	False	False	False
2886	GRB7	uc002hsr.2	uc002hss.2	False	False	False	False	False
2885	GRB2	uc002jnx.3	uc002jny.3	True	True	False	False	True
2889	RAPGEF1	uc004cbc.2	uc004cbb.2	False	False	True	True	False
23019	CNOT1	uc002enu.3	uc002enx.2	False	True	True	True	False
9988	DMTF1	uc003uih.2	uc011khb.1	False	False	True	True	False
126133	ALDH16A1	uc002pnt.2	uc010yar.1	True	False	False	False	False
58526	MID1IP1	uc004dei.3	uc010ngz.2	False	False	False	False	False
140460	ASB7	uc002bwk.2	uc002bwj.2	False	True	True	False	True
140465	MYL6B	uc001sjs.2	uc001sjt.2	False	False	False	False	False
140465	MYL6B	uc001sjs.2	uc001sju.1	False	False	False	False	False
80143	SIKE1	uc001efo.3	uc001efp.3	False	False	True	False	False
80146	UXS1	uc002tdm.2	uc002tdn.2	False	False	False	False	False
54839	LRRC49	uc002asw.2	uc010ukf.1	False	False	False	False	False
10351	ABCA8	uc002jhq.2	uc002jhp.2	True	False	False	False	False
2701	GJA4	uc001bya.2	uc009vum.1	False	False	False	False	False
2702	GJA5	uc001ept.1	uc001eps.1	False	False	False	False	False
10682	EBP	uc004djx.3	uc004djy.3	False	False	False	False	False
10682	EBP	uc004djx.3	uc004djz.2	False	False	False	False	False
10681	GNB5	uc002abr.1	uc002abs.1	True	True	False	False	True
51673	TPPP3	uc002etb.2	uc002esz.2	False	False	False	False	False
51673	TPPP3	uc002etb.2	uc002eta.2	False	False	False	False	False
51673	TPPP3	uc002eta.2	uc002esz.2	False	False	False	False	False
2823	GPM6A	uc003iuh.2	uc003iug.2	False	False	True	False	False
3386	ICAM4	uc002mns.1	uc002mnr.1	True	False	True	True	False
3384	ICAM2	uc002jdx.3	uc002jdu.3	False	False	False	False	False
3384	ICAM2	uc002jdu.3	uc010ded.2	False	False	False	False	False
3384	ICAM2	uc002jdu.3	uc002jdw.3	False	False	False	False	False
3384	ICAM2	uc002jdu.3	uc002jdv.3	False	False	False	False	False
3384	ICAM2	uc002jdx.3	uc010ded.2	False	False	False	False	False
2030	SLC29A1	uc003owu.1	uc003owy.1	False	False	False	False	False
2030	SLC29A1	uc003owu.1	uc003owx.1	False	False	False	False	False
5795	PTPRJ	uc001ngp.3	uc001ngo.3	True	True	True	True	False
1740	DLG2	uc010rsw.1	uc001pai.2	True	True	True	True	True
79048	SECISBP2	uc004aqj.1	uc004aqk.1	False	False	True	False	False
4215	MAP3K3	uc002jbe.2	uc002jbg.2	False	False	True	True	False
5579	PRKCB	uc002dme.2	uc002dmd.2	False	False	True	True	False
79726	WDR59	uc002fdh.1	uc002fdf.1	True	True	True	True	True
79726	WDR59	uc002fdh.1	uc002fdi.2	False	False	True	True	False
91452	ACBD5	uc010qdp.1	uc001itq.2	True	True	False	True	False
284361	C19orf63	uc002psl.2	uc002psk.2	False	False	True	True	True
66008	TRAK2	uc002uyb.3	uc002uyc.2	False	True	True	True	False
8736	MYOM1	uc002klq.2	uc002klp.2	True	False	True	True	False
8737	RIPK1	uc003mux.2	uc011dhs.1	True	True	False	False	False
4192	MDK	uc001ncp.2	uc009yla.2	False	True	False	False	False
4190	MDH1	uc002scj.1	uc010ypv.1	False	False	True	False	False
197259	MLKL	uc002fdb.2	uc002fdc.2	True	True	True	True	True
9138	ARHGEF1	uc002orx.2	uc002osa.2	False	False	True	True	False
9138	ARHGEF1	uc002orx.2	uc002ory.2	False	False	False	True	False
10643	IGF2BP3	uc003swf.2	uc003swg.2	True	True	True	True	True
57003	CCDC47	uc002jbs.3	uc002jbt.2	False	False	True	True	False
57003	CCDC47	uc002jbs.3	uc010ddx.2	False	False	False	False	False
7702	ZNF143	uc001mhr.2	uc010rby.1	True	False	False	False	False
6296	ACSM3	uc002dhr.2	uc002dhq.2	True	True	True	True	False
26127	FGFR1OP2	uc001rhm.2	uc001rhn.2	False	True	True	True	False
124944	C17orf49	uc002gee.2	uc010vti.1	False	False	False	True	False
26123	TCTN3	uc001klb.3	uc010qoi.1	False	False	False	False	False
81857	MED25	uc002ppw.1	uc010ybe.1	False	False	True	True	False
210	ALAD	uc011lxf.1	uc004bhl.3	True	False	True	True	False
4837	NNMT	uc001por.1	uc001pos.1	False	False	False	False	False
25771	TBC1D22A	uc003bib.2	uc003bie.2	True	False	True	True	False
25776	CBY1	uc003awc.2	uc003awb.2	False	False	False	False	False
2551	GABPA	uc002yly.3	uc002ylx.3	False	False	False	False	False
57231	SNX14	uc003pkt.2	uc003pks.2	False	False	False	False	False
79742	CXorf36	uc004dgg.2	uc004dgi.3	False	True	False	True	False
79746	ECHDC3	uc001ikw.3	uc009xix.2	True	False	True	True	False
79745	CLIP4	uc002rmv.2	uc002rmu.2	True	True	True	True	False
1580	CYP4B1	uc001cqm.3	uc001cqn.3	True	False	False	False	False
1580	CYP4B1	uc001cqn.3	uc001cqm.3	True	False	False	False	False
9454	HOMER3	uc002nkv.2	uc002nku.2	False	False	False	False	False
8496	PPFIBP1	uc001ria.2	uc001rid.1	True	False	True	True	False
114897	C1QTNF1	uc002jwp.2	uc002jws.2	False	False	False	False	False
145553	MDP1	uc001wnl.1	uc001wnk.1	True	False	True	False	False
9452	ITM2A	uc004edh.2	uc011mqr.1	False	False	False	True	False
5655	KLK10	uc002puy.2	uc002puz.2	False	False	False	False	False
5655	KLK10	uc002puy.2	uc002pva.2	False	False	False	False	False
55339	WDR33	uc002tpg.1	uc002tpi.1	True	True	True	True	True
322	APBB1	uc001mdb.1	uc001mdc.1	False	False	False	False	False
322	APBB1	uc001mdb.1	uc001mdd.3	False	False	True	True	False
85363	TRIM5	uc001mbm.1	uc001mbo.2	True	True	True	False	True
85363	TRIM5	uc001mbm.1	uc001mbn.2	True	True	True	False	True
80790	CMIP	uc002fgp.2	uc002fgr.1	False	False	True	True	False
85360	SYDE1	uc002nah.1	uc002nai.1	False	False	True	True	False
85365	ALG2	uc004azf.2	uc004azg.2	True	True	True	False	False
6330	SCN4B	uc001pse.2	uc010rxu.1	True	True	True	False	True
6330	SCN4B	uc001pse.2	uc010rxv.1	True	True	False	False	True
10452	TOMM40	uc002ozx.3	uc002ozy.3	False	False	False	False	False
10452	TOMM40	uc002ozx.3	uc002paa.3	False	False	False	False	False
10452	TOMM40	uc002ozy.3	uc002ozx.3	False	False	False	False	False
10109	ARPC2	uc002vhd.2	uc002vhe.2	False	False	False	False	False
6778	STAT6	uc001sna.2	uc010srd.1	False	True	True	True	False
6778	STAT6	uc001sna.2	uc009zpe.2	False	False	False	False	False
6775	STAT4	uc002usm.1	uc002usn.1	False	False	False	False	False
6775	STAT4	uc002usn.1	uc002usm.1	False	False	False	False	False
6776	STAT5A	uc002hzj.1	uc010cyc.1	True	False	False	False	False
92745	SLC38A5	uc004djk.3	uc010nid.2	False	False	True	False	False
9960	USP3	uc002amf.2	uc010uij.1	True	False	True	False	True
9961	MVP	uc002dui.2	uc002duj.2	False	False	False	False	False
10257	ABCC4	uc001vmd.3	uc010afk.2	False	False	True	False	False
5981	RFC1	uc003gtx.1	uc003gty.1	False	False	False	False	False
84225	ZMYND15	uc002fyv.2	uc002fyu.2	False	False	False	False	False
84225	ZMYND15	uc002fyv.2	uc002fyt.2	False	False	False	False	False
6633	SNRPD2	uc002pcw.2	uc002pcv.2	False	False	True	True	False
3664	IRF6	uc001hhq.1	uc010psm.1	True	True	True	True	True
3664	IRF6	uc001hhq.1	uc009xct.1	False	False	False	False	False
3661	IRF3	uc002pou.2	uc002pot.1	True	False	True	True	False
3661	IRF3	uc002pow.2	uc002pot.1	True	False	True	True	False
7746	ZNF193	uc003nkr.1	uc003nkq.1	False	False	False	False	False
90423	ATP6V1E2	uc002ruz.2	uc002ruy.2	False	False	False	False	False
126969	SLC44A3	uc001dqv.3	uc010otr.1	False	False	False	False	False
57211	GPR126	uc010khd.2	uc010khc.2	False	False	True	False	False
57211	GPR126	uc010khd.2	uc010khf.2	False	False	False	True	False
57214	KIAA1199	uc002bfw.1	uc010unn.1	False	False	False	False	False
57214	KIAA1199	uc010unn.1	uc002bfw.1	False	False	False	False	False
22808	MRAS	uc003esi.3	uc011bmj.1	True	False	True	False	True
22808	MRAS	uc003esi.3	uc011bmi.1	True	False	True	False	True
151306	GPBAR1	uc010zjw.1	uc010zjy.1	False	False	False	False	False
3977	LIFR	uc003jli.2	uc010ive.1	False	False	False	False	False
84988	PPP1R16A	uc003zdd.2	uc003zdf.2	False	False	False	False	False
84981	C17orf91	uc002ftf.2	uc002ftg.2	False	False	False	False	False
6938	TCF12	uc002aed.2	uc002aeb.2	False	False	True	True	False
6938	TCF12	uc002aed.2	uc002aec.2	False	False	False	False	False
4238	MFAP3	uc010jib.2	uc011ddb.1	True	True	False	False	True
4237	MFAP2	uc001azw.2	uc010ocl.1	False	False	False	True	False
64771	C6orf106	uc003ojr.2	uc003ojs.2	False	False	False	False	False
8812	CCNK	uc001ygi.3	uc001ygg.3	True	False	True	True	True
51160	VPS28	uc003zcs.1	uc003zct.1	False	False	True	True	False
51162	EGFL7	uc004cie.2	uc004cih.2	False	False	False	False	False
51162	EGFL7	uc004cie.2	uc004cif.2	False	False	False	False	False
51164	DCTN4	uc003lsv.2	uc003lsu.2	False	False	False	False	False
51166	AADAT	uc003isr.2	uc003iss.2	False	False	False	False	False
51166	AADAT	uc003isr.2	uc003ist.2	False	False	True	False	False
65975	STK33	uc001mgk.1	uc001mgi.1	False	False	False	False	False
1117	CHI3L2	uc001eam.2	uc001ean.2	False	False	False	False	False
1117	CHI3L2	uc001eam.2	uc001eao.2	True	False	True	False	False
81565	NDEL1	uc002gli.2	uc002glj.2	False	False	True	True	False
81567	TXNDC5	uc003mxv.2	uc010jnz.2	True	False	True	True	True
344148	NCKAP5	uc002ttp.2	uc002ttq.2	False	False	True	True	False
6204	RPS10	uc003ojn.2	uc003ojm.2	False	False	False	False	False
7994	MYST3	uc003xon.3	uc010lxb.2	False	False	False	False	False
201158	FAM18B2	uc010cor.2	uc010vvx.1	False	False	False	False	False
55317	C20orf29	uc002wju.1	uc002wjs.1	False	False	False	False	False
55640	FLVCR2	uc001xrs.2	uc010tvd.1	False	False	True	True	False
55643	BTBD2	uc002lup.1	uc002luo.1	True	True	True	True	True
55646	LYAR	uc003ght.2	uc011bvy.1	False	False	False	False	False
5866	RAB3IL1	uc001nso.2	uc001nsp.2	False	False	True	True	False
5862	RAB2A	uc003xud.1	uc011lef.1	True	False	False	False	True
56666	PANX2	uc003bjn.3	uc003bjp.3	False	True	True	True	False
56666	PANX2	uc003bjo.3	uc003bjn.3	False	False	True	True	False
51125	GOLGA7	uc003xnu.2	uc003xnw.2	False	False	False	False	False
3845	KRAS	uc001rgq.1	uc001rgp.1	False	False	True	True	True
6187	RPS2	uc002cno.2	uc002cnn.2	False	False	False	False	False
6185	RPN2	uc002xgp.2	uc002xgq.2	False	False	True	False	False
6181	RPLP2	uc001lrq.1	uc001lrr.1	False	False	False	False	False
6188	RPS3	uc001owh.2	uc001owi.2	False	False	False	False	False
55615	PRR5	uc003bex.1	uc003bey.1	False	False	True	False	False
6792	CDKL5	uc004cyn.2	uc004cym.2	False	False	False	False	False
6792	CDKL5	uc004cym.2	uc004cyn.2	False	False	False	False	False
6799	SULT1A2	uc002dqh.1	uc002dqg.1	False	False	False	False	False
56124	PCDHB12	uc003liz.2	uc011dak.1	True	True	True	True	True
23309	SIN3B	uc002nez.1	uc002new.2	False	True	True	True	True
271	AMPD2	uc001dyb.1	uc001dyd.1	False	False	True	True	False
274	BIN1	uc002tob.1	uc002toa.1	False	False	True	True	True
274	BIN1	uc002tob.1	uc002tns.1	True	False	True	True	True
274	BIN1	uc002tob.1	uc002tnx.1	False	False	True	True	True
221545	C6orf136	uc003nqw.3	uc003nqx.3	False	False	True	True	False
221545	C6orf136	uc003nqw.3	uc011dmn.1	False	False	True	True	True
143888	KDELC2	uc001pkj.2	uc001pki.2	False	True	False	False	True
143888	KDELC2	uc001pki.2	uc001pkj.2	False	True	False	False	True
114789	SLC25A25	uc004bte.2	uc004btb.2	True	True	True	True	True
114789	SLC25A25	uc004bte.2	uc004btc.2	True	False	True	True	False
114789	SLC25A25	uc004bte.2	uc004btd.2	True	False	True	True	False
114789	SLC25A25	uc004bte.2	uc004btf.2	True	True	False	True	True
64174	DPEP2	uc002eve.2	uc010cey.2	False	False	False	False	False
28991	COMMD5	uc003zeo.3	uc003zen.2	False	False	False	False	False
55293	UEVLD	uc001mot.2	uc001mov.2	True	True	True	True	False
5984	RFC4	uc003fqz.2	uc011bsc.1	False	False	False	False	False
2686	GGT7	uc002xay.2	uc002xba.1	True	False	True	True	False
2687	GGT5	uc002zzo.3	uc002zzr.3	True	False	False	False	False
126003	TRAPPC5	uc002mhi.1	uc002mhj.1	False	False	False	False	False
126003	TRAPPC5	uc002mhi.1	uc002mhk.1	False	False	False	False	False
91	ACVR1B	uc001rzn.2	uc010snn.1	True	False	False	False	False
95	ACY1	uc003dcp.2	uc003dcq.2	False	False	False	False	False
97	ACYP1	uc001xrg.2	uc001xrf.2	True	False	True	True	True
92691	TMEM169	uc010zjs.1	uc002vfw.2	False	False	False	False	False
92691	TMEM169	uc010zjs.1	uc010zjr.1	False	False	False	False	False
64093	SMOC1	uc001xls.1	uc001xlt.1	False	False	False	False	False
64093	SMOC1	uc001xlt.1	uc001xls.1	False	False	False	False	False
29767	TMOD2	uc002abk.2	uc002abl.3	True	False	False	False	False
29761	USP25	uc002yjy.1	uc002yjz.1	False	False	False	True	False
51109	RDH11	uc001xjv.3	uc001xjw.3	True	False	False	False	False
51109	RDH11	uc001xjv.3	uc001xjx.3	True	False	False	False	False
153129	SLC38A9	uc003jqf.2	uc003jqd.2	False	False	True	True	False
177	AGER	uc003oap.1	uc003oat.1	True	False	True	True	False
177	AGER	uc003oal.1	uc003oau.1	True	False	True	True	False
113146	AHNAK2	uc001ypx.2	uc010axc.1	False	False	True	True	False
10391	CORO2B	uc002arj.3	uc010bic.2	False	False	True	False	False
10395	DLC1	uc003wwk.1	uc003wwn.2	True	True	True	True	True
10398	MYL9	uc002xfl.1	uc002xfm.1	True	True	True	True	True
57088	PLSCR4	uc003evt.3	uc003evu.3	False	False	True	True	True
57088	PLSCR4	uc010huy.2	uc003evu.3	False	False	True	True	True
6210	RPS15A	uc002dfi.1	uc002dfh.1	False	False	False	False	False
6210	RPS15A	uc002dfh.1	uc002dfi.1	False	False	False	False	False
144347	FAM101A	uc001uge.1	uc001ugd.1	False	False	False	False	False
6536	SLC6A9	uc001cln.2	uc001clm.2	False	False	True	False	False
4734	NEDD4	uc002adl.2	uc002adj.2	True	True	True	True	True
